#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
3.222e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.995e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.834e-04, 0.000e+00, 0.00254 , 0.05400 
3.225e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.835e-04, 0.000e+00, 0.00254 , 0.05400 
3.228e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.835e-04, 0.000e+00, 0.00254 , 0.05400 
3.231e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.836e-04, 0.000e+00, 0.00254 , 0.05400 
3.234e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.837e-04, 0.000e+00, 0.00254 , 0.05400 
3.237e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.837e-04, 0.000e+00, 0.00254 , 0.05400 
3.240e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.838e-04, 0.000e+00, 0.00254 , 0.05400 
3.243e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.838e-04, 0.000e+00, 0.00254 , 0.05400 
3.246e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.839e-04, 0.000e+00, 0.00254 , 0.05400 
3.249e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.839e-04, 0.000e+00, 0.00254 , 0.05400 
3.252e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.840e-04, 0.000e+00, 0.00254 , 0.05400 
3.255e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.840e-04, 0.000e+00, 0.00254 , 0.05400 
3.258e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.841e-04, 0.000e+00, 0.00254 , 0.05400 
3.261e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.996e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.841e-04, 0.000e+00, 0.00254 , 0.05400 
3.264e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.842e-04, 0.000e+00, 0.00254 , 0.05400 
3.267e+05, 1.094e+05, 1.035e+05,  1.865e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.843e-04, 0.000e+00, 0.00254 , 0.05400 
3.270e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.843e-04, 0.000e+00, 0.00254 , 0.05400 
3.273e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.844e-04, 0.000e+00, 0.00254 , 0.05400 
3.276e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.844e-04, 0.000e+00, 0.00254 , 0.05400 
3.279e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.845e-04, 0.000e+00, 0.00254 , 0.05400 
3.282e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.845e-04, 0.000e+00, 0.00254 , 0.05400 
3.285e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.846e-04, 0.000e+00, 0.00254 , 0.05400 
3.288e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.846e-04, 0.000e+00, 0.00254 , 0.05400 
3.291e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.847e-04, 0.000e+00, 0.00254 , 0.05400 
3.294e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.848e-04, 0.000e+00, 0.00254 , 0.05400 
3.297e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.848e-04, 0.000e+00, 0.00254 , 0.05400 
3.300e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.849e-04, 0.000e+00, 0.00254 , 0.05400 
3.303e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.997e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.849e-04, 0.000e+00, 0.00254 , 0.05400 
3.306e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.850e-04, 0.000e+00, 0.00254 , 0.05400 
3.309e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.850e-04, 0.000e+00, 0.00254 , 0.05400 
3.312e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.851e-04, 0.000e+00, 0.00254 , 0.05400 
3.315e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.851e-04, 0.000e+00, 0.00254 , 0.05400 
3.318e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.852e-04, 0.000e+00, 0.00254 , 0.05400 
3.321e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.853e-04, 0.000e+00, 0.00254 , 0.05400 
3.324e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.853e-04, 0.000e+00, 0.00254 , 0.05400 
3.327e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.854e-04, 0.000e+00, 0.00254 , 0.05400 
3.330e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.854e-04, 0.000e+00, 0.00254 , 0.05400 
3.333e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.855e-04, 0.000e+00, 0.00254 , 0.05400 
3.336e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.856e-04, 0.000e+00, 0.00254 , 0.05400 
3.339e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.856e-04, 0.000e+00, 0.00254 , 0.05400 
3.342e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.998e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.857e-04, 0.000e+00, 0.00254 , 0.05400 
3.345e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.857e-04, 0.000e+00, 0.00254 , 0.05400 
3.348e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.858e-04, 0.000e+00, 0.00254 , 0.05400 
3.351e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.858e-04, 0.000e+00, 0.00254 , 0.05400 
3.354e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.859e-04, 0.000e+00, 0.00254 , 0.05400 
3.357e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.860e-04, 0.000e+00, 0.00254 , 0.05400 
3.360e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.860e-04, 0.000e+00, 0.00254 , 0.05400 
3.363e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.861e-04, 0.000e+00, 0.00254 , 0.05400 
3.366e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.861e-04, 0.000e+00, 0.00254 , 0.05400 
3.369e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.862e-04, 0.000e+00, 0.00254 , 0.05400 
3.372e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.863e-04, 0.000e+00, 0.00254 , 0.05400 
3.375e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.863e-04, 0.000e+00, 0.00254 , 0.05400 
3.378e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.864e-04, 0.000e+00, 0.00254 , 0.05400 
3.381e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.864e-04, 0.000e+00, 0.00254 , 0.05400 
3.384e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.865e-04, 0.000e+00, 0.00254 , 0.05400 
3.387e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 1.999e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.866e-04, 0.000e+00, 0.00254 , 0.05400 
3.390e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.866e-04, 0.000e+00, 0.00254 , 0.05400 
3.393e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.867e-04, 0.000e+00, 0.00254 , 0.05400 
3.396e+05, 1.094e+05, 1.035e+05,  1.864e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.867e-04, 0.000e+00, 0.00254 , 0.05400 
3.399e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.868e-04, 0.000e+00, 0.00254 , 0.05400 
3.402e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.869e-04, 0.000e+00, 0.00254 , 0.05400 
3.405e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.869e-04, 0.000e+00, 0.00254 , 0.05400 
3.408e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.870e-04, 0.000e+00, 0.00254 , 0.05400 
3.411e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.870e-04, 0.000e+00, 0.00254 , 0.05400 
3.414e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.871e-04, 0.000e+00, 0.00254 , 0.05400 
3.417e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.872e-04, 0.000e+00, 0.00254 , 0.05400 
3.420e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.872e-04, 0.000e+00, 0.00254 , 0.05400 
3.423e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.873e-04, 0.000e+00, 0.00254 , 0.05400 
3.426e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.873e-04, 0.000e+00, 0.00254 , 0.05400 
3.429e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.000e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.874e-04, 0.000e+00, 0.00254 , 0.05400 
3.432e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.875e-04, 0.000e+00, 0.00254 , 0.05400 
3.435e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.875e-04, 0.000e+00, 0.00254 , 0.05400 
3.438e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.876e-04, 0.000e+00, 0.00254 , 0.05400 
3.441e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.877e-04, 0.000e+00, 0.00254 , 0.05400 
3.444e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.877e-04, 0.000e+00, 0.00254 , 0.05400 
3.447e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.878e-04, 0.000e+00, 0.00254 , 0.05400 
3.450e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.878e-04, 0.000e+00, 0.00254 , 0.05400 
3.453e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.879e-04, 0.000e+00, 0.00254 , 0.05400 
3.456e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.880e-04, 0.000e+00, 0.00254 , 0.05400 
3.459e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.880e-04, 0.000e+00, 0.00254 , 0.05400 
3.462e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.881e-04, 0.000e+00, 0.00254 , 0.05400 
3.465e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.882e-04, 0.000e+00, 0.00254 , 0.05400 
3.468e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.882e-04, 0.000e+00, 0.00254 , 0.05400 
3.471e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.883e-04, 0.000e+00, 0.00254 , 0.05400 
3.474e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.884e-04, 0.000e+00, 0.00254 , 0.05400 
3.477e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.001e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.884e-04, 0.000e+00, 0.00254 , 0.05400 
3.480e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.885e-04, 0.000e+00, 0.00254 , 0.05400 
3.483e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.885e-04, 0.000e+00, 0.00254 , 0.05400 
3.486e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.886e-04, 0.000e+00, 0.00254 , 0.05400 
3.489e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.887e-04, 0.000e+00, 0.00254 , 0.05400 
3.492e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.887e-04, 0.000e+00, 0.00254 , 0.05400 
3.495e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.888e-04, 0.000e+00, 0.00254 , 0.05400 
3.498e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.889e-04, 0.000e+00, 0.00254 , 0.05400 
3.501e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.889e-04, 0.000e+00, 0.00254 , 0.05400 
3.504e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.890e-04, 0.000e+00, 0.00254 , 0.05400 
3.507e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.891e-04, 0.000e+00, 0.00254 , 0.05400 
3.510e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.891e-04, 0.000e+00, 0.00254 , 0.05400 
3.513e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.892e-04, 0.000e+00, 0.00254 , 0.05400 
3.516e+05, 1.094e+05, 1.035e+05,  1.863e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.893e-04, 0.000e+00, 0.00254 , 0.05400 
3.519e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.893e-04, 0.000e+00, 0.00254 , 0.05400 
3.522e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.002e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.894e-04, 0.000e+00, 0.00254 , 0.05400 
3.525e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.895e-04, 0.000e+00, 0.00254 , 0.05400 
3.528e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.895e-04, 0.000e+00, 0.00254 , 0.05400 
3.531e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.896e-04, 0.000e+00, 0.00254 , 0.05400 
3.534e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.897e-04, 0.000e+00, 0.00254 , 0.05400 
3.537e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.897e-04, 0.000e+00, 0.00255 , 0.05400 
3.540e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.898e-04, 0.000e+00, 0.00255 , 0.05400 
3.543e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.899e-04, 0.000e+00, 0.00255 , 0.05400 
3.546e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.899e-04, 0.000e+00, 0.00255 , 0.05400 
3.549e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.900e-04, 0.000e+00, 0.00255 , 0.05400 
3.552e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.901e-04, 0.000e+00, 0.00255 , 0.05400 
3.555e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.901e-04, 0.000e+00, 0.00255 , 0.05400 
3.558e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.902e-04, 0.000e+00, 0.00255 , 0.05400 
3.561e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.903e-04, 0.000e+00, 0.00255 , 0.05400 
3.564e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.903e-04, 0.000e+00, 0.00255 , 0.05400 
3.567e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.904e-04, 0.000e+00, 0.00255 , 0.05400 
3.570e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.905e-04, 0.000e+00, 0.00255 , 0.05400 
3.573e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.003e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.905e-04, 0.000e+00, 0.00255 , 0.05400 
3.576e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.906e-04, 0.000e+00, 0.00255 , 0.05400 
3.579e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.907e-04, 0.000e+00, 0.00255 , 0.05400 
3.582e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.907e-04, 0.000e+00, 0.00255 , 0.05400 
3.585e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.908e-04, 0.000e+00, 0.00255 , 0.05400 
3.588e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.909e-04, 0.000e+00, 0.00255 , 0.05400 
3.591e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.909e-04, 0.000e+00, 0.00255 , 0.05400 
3.594e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.910e-04, 0.000e+00, 0.00255 , 0.05400 
3.597e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.911e-04, 0.000e+00, 0.00255 , 0.05400 
3.600e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.912e-04, 0.000e+00, 0.00255 , 0.05400 
3.603e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.912e-04, 0.000e+00, 0.00255 , 0.05400 
3.606e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.913e-04, 0.000e+00, 0.00255 , 0.05400 
3.609e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.914e-04, 0.000e+00, 0.00255 , 0.05400 
3.612e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.914e-04, 0.000e+00, 0.00255 , 0.05400 
3.615e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.915e-04, 0.000e+00, 0.00255 , 0.05400 
3.618e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.916e-04, 0.000e+00, 0.00255 , 0.05400 
3.621e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.916e-04, 0.000e+00, 0.00255 , 0.05400 
3.624e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.004e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.917e-04, 0.000e+00, 0.00255 , 0.05400 
3.627e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.005e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.918e-04, 0.000e+00, 0.00255 , 0.05400 
3.630e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.005e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.919e-04, 0.000e+00, 0.00255 , 0.05400 
3.633e+05, 1.094e+05, 1.035e+05,  1.862e-04, 8.827e-03, 2.005e-03, 9.013e-03,  0.000e+00, 0.000e+00, 1.919e-04, 0.000e+00, 0.00255 , 0.05400 
